,TIMESTAMP,BVP,ACC_X,ACC_Y,ACC_Z,TEMP,EDA,HR,IBI,Sleep_Stage
50,1000.78125,0.53,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
51,1000.796875,-1.11,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
52,1000.8125,-2.83,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
53,1000.828125,-4.56,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
54,1000.84375,-6.26,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
55,1000.859375,-7.94,-54.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
56,1000.875,-9.63,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
57,1000.890625,-11.38,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
58,1000.90625,-13.2,-54.0,-15.0,33.0,35.0,0.218067,90.22,0.6875,1
59,1000.921875,-15.06,-54.0,-15.0,33.0,35.0,0.218067,90.22,0.6875,1
60,1000.9375,-16.82,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
61,1000.953125,-18.24,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.6875,1
62,1000.96875,-19.07,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.671875,1
63,1000.984375,-19.05,-55.0,-15.0,34.0,35.0,0.218067,90.22,0.671875,1
64,1001.0,-18.02,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
65,1001.015625,-15.96,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
66,1001.03125,-13.0,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
67,1001.046875,-9.33,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
68,1001.0625,-5.25,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
69,1001.078125,-1.1,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
70,1001.09375,2.78,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
71,1001.109375,6.1,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
72,1001.125,8.65,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
73,1001.140625,10.36,-54.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
74,1001.15625,11.3,-55.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
75,1001.171875,11.63,-55.0,-16.0,34.0,35.0,0.215505,90.18,0.671875,1
76,1001.1875,11.56,-54.0,-15.0,34.0,35.0,0.215505,90.18,0.671875,1
77,1001.203125,11.26,-54.0,-15.0,34.0,35.0,0.215505,90.18,0.671875,1
78,1001.21875,10.83,-54.0,-15.0,35.0,35.0,0.215505,90.18,0.671875,1
79,1001.234375,10.31,-54.0,-15.0,35.0,35.0,0.215505,90.18,0.671875,1
80,1001.25,9.69,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.671875,1
81,1001.265625,8.98,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.671875,1
82,1001.28125,8.22,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.671875,1
83,1001.296875,7.41,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.671875,1
84,1001.3125,6.61,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
85,1001.328125,5.83,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
86,1001.34375,5.1,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.671875,1
87,1001.359375,4.4,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.671875,1
88,1001.375,3.72,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
89,1001.390625,2.96,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
90,1001.40625,2.06,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
91,1001.421875,0.95,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
92,1001.4375,-0.38,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.671875,1
93,1001.453125,-1.86,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.671875,1
94,1001.46875,-3.38,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
95,1001.484375,-4.84,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.671875,1
96,1001.5,-6.23,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
97,1001.515625,-7.63,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
98,1001.53125,-9.18,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
99,1001.546875,-10.98,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
100,1001.5625,-13.03,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
101,1001.578125,-15.17,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.671875,1
102,1001.59375,-17.09,-54.0,-15.0,34.0,35.0,0.214223,90.18,0.671875,1
103,1001.609375,-18.44,-54.0,-15.0,34.0,35.0,0.214223,90.18,0.671875,1
104,1001.625,-18.91,-54.0,-16.0,34.0,35.0,0.214223,90.18,0.65625,1
105,1001.640625,-18.27,-54.0,-16.0,34.0,35.0,0.214223,90.18,0.65625,1
106,1001.65625,-16.46,-54.0,-15.0,34.0,35.0,0.214223,90.18,0.65625,1
107,1001.671875,-13.57,-54.0,-15.0,34.0,35.0,0.214223,90.18,0.65625,1
108,1001.6875,-9.83,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.65625,1
109,1001.703125,-5.6,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.65625,1
110,1001.71875,-1.28,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.65625,1
111,1001.734375,2.81,-54.0,-16.0,35.0,35.0,0.214223,90.18,0.65625,1
112,1001.75,6.45,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
113,1001.765625,9.58,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
114,1001.78125,12.25,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
115,1001.796875,14.49,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
116,1001.8125,16.32,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
117,1001.828125,17.68,-54.0,-15.0,34.0,35.0,0.216786,90.18,0.65625,1
118,1001.84375,18.49,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
119,1001.859375,18.68,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
120,1001.875,18.27,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.65625,1
121,1001.890625,17.35,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.65625,1
122,1001.90625,16.04,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.65625,1
123,1001.921875,14.53,-54.0,-16.0,35.0,35.0,0.216786,90.18,0.65625,1
124,1001.9375,12.99,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
125,1001.953125,11.58,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
126,1001.96875,10.36,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
127,1001.984375,9.29,-54.0,-16.0,34.0,35.0,0.216786,90.18,0.65625,1
128,1002.0,8.26,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
129,1002.015625,7.12,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
130,1002.03125,5.8,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
131,1002.046875,4.31,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
132,1002.0625,2.74,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.65625,1
133,1002.078125,1.14,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.65625,1
134,1002.09375,-0.45,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
135,1002.109375,-2.07,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
136,1002.125,-3.77,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
137,1002.140625,-5.55,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
138,1002.15625,-7.41,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.65625,1
139,1002.171875,-9.34,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.65625,1
140,1002.1875,-11.4,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
141,1002.203125,-13.68,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
142,1002.21875,-16.26,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
143,1002.234375,-19.08,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
144,1002.25,-21.89,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.65625,1
145,1002.265625,-24.25,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.65625,1
146,1002.28125,-25.64,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.65625,1
147,1002.296875,-25.68,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
148,1002.3125,-24.24,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
149,1002.328125,-21.48,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
150,1002.34375,-17.77,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
151,1002.359375,-13.57,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
152,1002.375,-9.21,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
153,1002.390625,-4.87,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
154,1002.40625,-0.62,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
155,1002.421875,3.49,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
156,1002.4375,7.36,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
157,1002.453125,10.81,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
158,1002.46875,13.64,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
159,1002.484375,15.73,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
160,1002.5,17.03,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
161,1002.515625,17.6,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
162,1002.53125,17.54,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
163,1002.546875,16.95,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
164,1002.5625,15.99,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
165,1002.578125,14.81,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
166,1002.59375,13.61,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
167,1002.609375,12.53,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
168,1002.625,11.62,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
169,1002.640625,10.8,-54.0,-16.0,34.0,35.0,0.215505,90.17,0.671875,1
170,1002.65625,9.95,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
171,1002.671875,8.96,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
172,1002.6875,7.79,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
173,1002.703125,6.46,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
174,1002.71875,5.03,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
175,1002.734375,3.51,-54.0,-15.0,34.0,35.0,0.215505,90.17,0.671875,1
176,1002.75,1.91,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
177,1002.765625,0.23,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
178,1002.78125,-1.49,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
179,1002.796875,-3.18,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
180,1002.8125,-4.82,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
181,1002.828125,-6.42,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
182,1002.84375,-8.09,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
183,1002.859375,-10.01,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
184,1002.875,-12.35,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
185,1002.890625,-15.09,-54.0,-16.0,34.0,35.0,0.214223,90.17,0.671875,1
186,1002.90625,-18.07,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.671875,1
187,1002.921875,-20.89,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.671875,1
188,1002.9375,-23.03,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.671875,1
189,1002.953125,-24.02,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
190,1002.96875,-23.54,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
191,1002.984375,-21.56,-54.0,-15.0,34.0,35.0,0.214223,90.17,0.65625,1
192,1003.0,-18.31,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
193,1003.015625,-14.21,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
194,1003.03125,-9.66,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
195,1003.046875,-5.02,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
196,1003.0625,-0.47,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
197,1003.078125,3.88,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
198,1003.09375,7.95,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
199,1003.109375,11.67,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
200,1003.125,14.96,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
201,1003.140625,17.75,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
202,1003.15625,20.04,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
203,1003.171875,21.84,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
204,1003.1875,23.1,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
205,1003.203125,23.75,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
206,1003.21875,23.69,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
207,1003.234375,22.88,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
208,1003.25,21.43,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
209,1003.265625,19.54,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
210,1003.28125,17.51,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
211,1003.296875,15.57,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
212,1003.3125,13.84,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
213,1003.328125,12.31,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
214,1003.34375,10.89,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
215,1003.359375,9.47,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
216,1003.375,7.98,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
217,1003.390625,6.38,-54.0,-15.0,34.0,35.05,0.215505,90.17,0.65625,1
218,1003.40625,4.67,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
219,1003.421875,2.81,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
220,1003.4375,0.78,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
221,1003.453125,-1.41,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
222,1003.46875,-3.67,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
223,1003.484375,-5.85,-54.0,-16.0,34.0,35.05,0.215505,90.17,0.65625,1
224,1003.5,-7.81,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
225,1003.515625,-9.5,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
226,1003.53125,-11.0,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.65625,1
227,1003.546875,-12.56,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.65625,1
228,1003.5625,-14.44,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.65625,1
229,1003.578125,-16.82,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.65625,1
230,1003.59375,-19.66,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
231,1003.609375,-22.67,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
232,1003.625,-25.34,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
233,1003.640625,-27.11,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.65625,1
234,1003.65625,-27.53,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
235,1003.671875,-26.39,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
236,1003.6875,-23.77,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
237,1003.703125,-19.97,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
238,1003.71875,-15.37,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.703125,1
239,1003.734375,-10.35,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.703125,1
240,1003.75,-5.18,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
241,1003.765625,-0.09,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
242,1003.78125,4.76,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.703125,1
243,1003.796875,9.19,-54.0,-15.0,34.0,35.05,0.216786,90.17,0.703125,1
244,1003.8125,13.02,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
245,1003.828125,16.17,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
246,1003.84375,18.6,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
247,1003.859375,20.37,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
248,1003.875,21.55,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
249,1003.890625,22.21,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
250,1003.90625,22.34,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
251,1003.921875,21.96,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
252,1003.9375,21.12,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
253,1003.953125,19.95,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
254,1003.96875,18.59,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
255,1003.984375,17.18,-54.0,-16.0,34.0,35.05,0.216786,90.17,0.703125,1
256,1004.0,15.8,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
257,1004.015625,14.46,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
258,1004.03125,13.14,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
259,1004.046875,11.87,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
260,1004.0625,10.65,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
261,1004.078125,9.49,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
262,1004.09375,8.32,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
263,1004.109375,7.01,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
264,1004.125,5.46,-54.0,-16.0,35.0,35.03,0.216786,90.17,0.703125,1
265,1004.140625,3.62,-54.0,-16.0,35.0,35.03,0.216786,90.17,0.703125,1
266,1004.15625,1.58,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
267,1004.171875,-0.54,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
268,1004.1875,-2.59,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
269,1004.203125,-4.54,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
270,1004.21875,-6.41,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
271,1004.234375,-8.32,-54.0,-16.0,34.0,35.03,0.216786,90.17,0.703125,1
272,1004.25,-10.38,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
273,1004.265625,-12.64,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
274,1004.28125,-15.11,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
275,1004.296875,-17.74,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
276,1004.3125,-20.41,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
277,1004.328125,-22.9,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
278,1004.34375,-24.91,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
279,1004.359375,-26.11,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.703125,1
280,1004.375,-26.18,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
281,1004.390625,-24.92,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
282,1004.40625,-22.33,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
283,1004.421875,-18.64,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
284,1004.4375,-14.2,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
285,1004.453125,-9.43,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
286,1004.46875,-4.66,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
287,1004.484375,-0.08,-54.0,-16.0,34.0,35.03,0.214223,90.17,0.71875,1
288,1004.5,4.22,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
289,1004.515625,8.19,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
290,1004.53125,11.78,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
291,1004.546875,14.88,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
292,1004.5625,17.35,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
293,1004.578125,19.11,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
294,1004.59375,20.17,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
295,1004.609375,20.61,-54.0,-16.0,34.0,35.03,0.212942,90.17,0.71875,1
296,1004.625,20.54,-54.0,-15.0,34.0,35.03,0.212942,90.17,0.71875,1
297,1004.640625,20.06,-54.0,-15.0,34.0,35.03,0.212942,90.17,0.71875,1
298,1004.65625,19.23,-54.0,-15.0,34.0,35.03,0.212942,90.17,0.71875,1
