,TIMESTAMP,BVP,ACC_X,ACC_Y,ACC_Z,TEMP,EDA,HR,IBI,Sleep_Stage
67,15001.046875,-9.21,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
68,15001.0625,-11.11,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
69,15001.078125,-12.7,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
70,15001.09375,-13.78,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
71,15001.109375,-14.45,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
72,15001.125,-14.98,-31.0,4.0,58.0,32.29,0.271609,66.37,0.90625,0
73,15001.140625,-15.78,-31.0,4.0,58.0,32.29,0.271609,66.37,0.90625,0
74,15001.15625,-17.07,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
75,15001.171875,-18.89,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
76,15001.1875,-21.02,-30.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
77,15001.203125,-23.15,-30.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
78,15001.21875,-24.91,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
79,15001.234375,-26.13,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
80,15001.25,-26.85,-31.0,3.0,58.0,32.29,0.271609,66.37,0.90625,0
81,15001.265625,-27.22,-31.0,3.0,58.0,32.29,0.271609,66.37,0.90625,0
82,15001.28125,-27.64,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
83,15001.296875,-28.46,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
84,15001.3125,-30.0,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
85,15001.328125,-32.34,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
86,15001.34375,-35.26,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
87,15001.359375,-38.07,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
88,15001.375,-39.79,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
89,15001.390625,-39.26,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
90,15001.40625,-35.64,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
91,15001.421875,-28.73,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
92,15001.4375,-19.13,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
93,15001.453125,-8.15,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
94,15001.46875,2.68,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
95,15001.484375,12.01,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
96,15001.5,19.1,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
97,15001.515625,23.88,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
98,15001.53125,26.84,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
99,15001.546875,28.74,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
100,15001.5625,30.24,-31.0,4.0,57.0,32.29,0.269047,66.37,0.90625,0
101,15001.578125,31.82,-31.0,4.0,57.0,32.29,0.269047,66.37,0.90625,0
102,15001.59375,33.62,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
103,15001.609375,35.56,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
104,15001.625,37.35,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
105,15001.640625,38.62,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
106,15001.65625,39.02,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
107,15001.671875,38.34,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
108,15001.6875,36.64,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
109,15001.703125,34.11,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
110,15001.71875,31.11,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
111,15001.734375,27.99,-31.0,3.0,57.0,32.29,0.269047,66.37,0.90625,0
112,15001.75,25.0,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
113,15001.765625,22.34,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
114,15001.78125,20.16,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
115,15001.796875,18.57,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
116,15001.8125,17.6,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
117,15001.828125,17.16,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
118,15001.84375,16.95,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
119,15001.859375,16.6,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
120,15001.875,15.72,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
121,15001.890625,14.19,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
122,15001.90625,12.14,-31.0,3.0,58.0,32.29,0.271609,66.37,0.90625,0
123,15001.921875,9.95,-31.0,3.0,58.0,32.29,0.271609,66.37,0.90625,0
124,15001.9375,8.03,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
125,15001.953125,6.62,-31.0,3.0,57.0,32.29,0.271609,66.37,0.90625,0
126,15001.96875,5.73,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
127,15001.984375,5.16,-31.0,4.0,57.0,32.29,0.271609,66.37,0.90625,0
128,15002.0,4.67,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
129,15002.015625,4.07,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
130,15002.03125,3.31,-31.0,3.0,58.0,32.29,0.269047,66.17,0.90625,0
131,15002.046875,2.42,-31.0,3.0,58.0,32.29,0.269047,66.17,0.90625,0
132,15002.0625,1.44,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
133,15002.078125,0.46,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
134,15002.09375,-0.54,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
135,15002.109375,-1.52,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
136,15002.125,-2.52,-31.0,4.0,58.0,32.29,0.269047,66.17,0.90625,0
137,15002.140625,-3.52,-31.0,4.0,58.0,32.29,0.269047,66.17,0.90625,0
138,15002.15625,-4.56,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
139,15002.171875,-5.65,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
140,15002.1875,-6.76,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
141,15002.203125,-7.82,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
142,15002.21875,-8.66,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
143,15002.234375,-9.15,-31.0,3.0,57.0,32.29,0.269047,66.17,0.90625,0
144,15002.25,-9.27,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
145,15002.265625,-9.18,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
146,15002.28125,-9.2,-31.0,4.0,57.0,32.29,0.266485,66.17,0.90625,0
147,15002.296875,-9.69,-31.0,4.0,57.0,32.29,0.266485,66.17,0.90625,0
148,15002.3125,-10.82,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
149,15002.328125,-12.6,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
150,15002.34375,-14.76,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
151,15002.359375,-16.92,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
152,15002.375,-18.73,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
153,15002.390625,-20.01,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
154,15002.40625,-20.83,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
155,15002.421875,-21.4,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
156,15002.4375,-22.06,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
157,15002.453125,-23.11,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
158,15002.46875,-24.73,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
159,15002.484375,-26.92,-31.0,3.0,57.0,32.29,0.266485,66.17,0.90625,0
160,15002.5,-29.43,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
161,15002.515625,-31.73,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
162,15002.53125,-33.06,-31.0,4.0,57.0,32.29,0.265204,66.17,0.90625,0
163,15002.546875,-32.57,-31.0,4.0,57.0,32.29,0.265204,66.17,0.90625,0
164,15002.5625,-29.63,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
165,15002.578125,-24.09,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
166,15002.59375,-16.42,-31.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
167,15002.609375,-7.63,-31.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
168,15002.625,1.02,-31.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
169,15002.640625,8.44,-31.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
170,15002.65625,14.01,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
171,15002.671875,17.67,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
172,15002.6875,19.8,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
173,15002.703125,20.85,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
174,15002.71875,21.18,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
175,15002.734375,20.91,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
176,15002.75,20.02,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
177,15002.765625,18.54,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
178,15002.78125,16.63,-31.0,3.0,58.0,32.29,0.265204,66.17,0.90625,0
179,15002.796875,14.6,-31.0,3.0,58.0,32.29,0.265204,66.17,0.90625,0
180,15002.8125,12.79,-31.0,3.0,58.0,32.29,0.265204,66.17,0.90625,0
181,15002.828125,11.45,-31.0,3.0,58.0,32.29,0.265204,66.17,0.90625,0
182,15002.84375,10.62,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
183,15002.859375,10.16,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
184,15002.875,9.87,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
185,15002.890625,9.59,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
186,15002.90625,9.29,-30.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
187,15002.921875,9.0,-30.0,4.0,58.0,32.29,0.265204,66.17,0.90625,0
188,15002.9375,8.79,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
189,15002.953125,8.61,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
190,15002.96875,8.27,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
191,15002.984375,7.53,-31.0,3.0,57.0,32.29,0.265204,66.17,0.90625,0
192,15003.0,6.22,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
193,15003.015625,4.33,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
194,15003.03125,2.05,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
195,15003.046875,-0.27,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
196,15003.0625,-2.3,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
197,15003.078125,-3.8,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
198,15003.09375,-4.78,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
199,15003.109375,-5.46,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
200,15003.125,-6.22,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
201,15003.140625,-7.36,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
202,15003.15625,-9.04,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
203,15003.171875,-11.21,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
204,15003.1875,-13.6,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
205,15003.203125,-15.93,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
206,15003.21875,-18.0,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
207,15003.234375,-19.74,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
208,15003.25,-21.21,-30.0,4.0,57.0,32.29,0.263922,65.95,0.90625,0
209,15003.265625,-22.6,-30.0,4.0,57.0,32.29,0.263922,65.95,0.90625,0
210,15003.28125,-24.14,-30.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
211,15003.296875,-26.05,-30.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
212,15003.3125,-28.52,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
213,15003.328125,-31.56,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
214,15003.34375,-34.87,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
215,15003.359375,-37.81,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
216,15003.375,-39.48,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
217,15003.390625,-38.97,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
218,15003.40625,-35.72,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
219,15003.421875,-29.8,-30.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
220,15003.4375,-21.94,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
221,15003.453125,-13.3,-31.0,3.0,58.0,32.29,0.263922,65.95,0.90625,0
222,15003.46875,-5.11,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
223,15003.484375,1.75,-31.0,3.0,57.0,32.29,0.263922,65.95,0.90625,0
224,15003.5,6.88,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
225,15003.515625,10.42,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
226,15003.53125,12.81,-30.0,4.0,57.0,32.29,0.26136,65.95,0.90625,0
227,15003.546875,14.59,-30.0,4.0,57.0,32.29,0.26136,65.95,0.90625,0
228,15003.5625,16.15,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
229,15003.578125,17.74,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
230,15003.59375,19.39,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
231,15003.609375,20.95,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
232,15003.625,22.16,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
233,15003.640625,22.73,-31.0,3.0,58.0,32.29,0.26136,65.95,0.90625,0
234,15003.65625,22.44,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
235,15003.671875,21.26,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
236,15003.6875,19.38,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
237,15003.703125,17.16,-30.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
238,15003.71875,14.99,-31.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
239,15003.734375,13.2,-31.0,3.0,57.0,32.29,0.26136,65.95,0.90625,0
240,15003.75,11.91,-31.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
241,15003.765625,11.1,-31.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
242,15003.78125,10.57,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
243,15003.796875,10.15,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
244,15003.8125,9.65,-30.0,4.0,58.0,32.29,0.262641,65.95,0.90625,0
245,15003.828125,8.9,-30.0,4.0,58.0,32.29,0.262641,65.95,0.90625,0
246,15003.84375,7.83,-30.0,4.0,58.0,32.29,0.262641,65.95,0.90625,0
247,15003.859375,6.36,-30.0,4.0,58.0,32.29,0.262641,65.95,0.90625,0
248,15003.875,4.5,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
249,15003.890625,2.31,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
250,15003.90625,-0.11,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
251,15003.921875,-2.69,-30.0,3.0,58.0,32.29,0.262641,65.95,0.90625,0
252,15003.9375,-5.36,-31.0,3.0,57.0,32.29,0.262641,65.95,0.90625,0
253,15003.953125,-8.12,-31.0,3.0,57.0,32.29,0.262641,65.95,0.90625,0
254,15003.96875,-10.94,-31.0,3.0,57.0,32.29,0.262641,65.95,0.90625,0
255,15003.984375,-13.79,-31.0,3.0,57.0,32.29,0.262641,65.95,0.90625,0
256,15004.0,-16.54,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
257,15004.015625,-19.08,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
258,15004.03125,-21.27,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
259,15004.046875,-23.08,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
260,15004.0625,-24.63,-30.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
261,15004.078125,-26.14,-30.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
262,15004.09375,-27.96,-30.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
263,15004.109375,-30.38,-30.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
264,15004.125,-33.47,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
265,15004.140625,-36.9,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
266,15004.15625,-39.85,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
267,15004.171875,-41.19,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
268,15004.1875,-39.9,-31.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
269,15004.203125,-35.43,-31.0,3.0,57.0,32.31,0.26136,65.77,0.90625,0
270,15004.21875,-28.05,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
271,15004.234375,-18.77,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
272,15004.25,-8.99,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
273,15004.265625,0.01,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
274,15004.28125,7.48,-31.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
275,15004.296875,13.24,-31.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
276,15004.3125,17.65,-30.0,3.0,58.0,32.31,0.26136,65.77,0.90625,0
277,15004.328125,21.17,-30.0,3.0,58.0,32.31,0.26136,65.77,0.90625,0
278,15004.34375,24.2,-30.0,3.0,58.0,32.31,0.26136,65.77,0.90625,0
279,15004.359375,27.01,-30.0,3.0,58.0,32.31,0.26136,65.77,0.90625,0
280,15004.375,29.72,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
281,15004.390625,32.34,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
282,15004.40625,34.8,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
283,15004.421875,36.9,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
284,15004.4375,38.25,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
285,15004.453125,38.52,-30.0,4.0,57.0,32.31,0.26136,65.77,0.90625,0
286,15004.46875,37.43,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
287,15004.484375,34.99,-30.0,4.0,58.0,32.31,0.26136,65.77,0.90625,0
288,15004.5,31.59,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
289,15004.515625,27.75,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
290,15004.53125,24.09,-30.0,4.0,57.0,32.31,0.260079,65.77,0.90625,0
291,15004.546875,20.99,-30.0,4.0,57.0,32.31,0.260079,65.77,0.90625,0
292,15004.5625,18.6,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
293,15004.578125,16.75,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
294,15004.59375,15.18,-30.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
295,15004.609375,13.64,-30.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
296,15004.625,12.02,-30.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
297,15004.640625,10.29,-30.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
298,15004.65625,8.46,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
299,15004.671875,6.49,-30.0,4.0,58.0,32.31,0.260079,65.77,0.90625,0
300,15004.6875,4.27,-30.0,4.0,57.0,32.31,0.260079,65.77,0.90625,0
301,15004.703125,1.7,-30.0,4.0,57.0,32.31,0.260079,65.77,0.90625,0
302,15004.71875,-1.31,-31.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
303,15004.734375,-4.68,-31.0,3.0,57.0,32.31,0.260079,65.77,0.90625,0
304,15004.75,-8.21,-31.0,3.0,58.0,32.31,0.260079,65.77,0.90625,0
305,15004.765625,-11.64,-31.0,3.0,58.0,32.31,0.260079,65.77,0.90625,0
